ProductCode, Id
GIGI PINK,01t24000003BsT8AAK
RUFITA,01t24000003Idl4AAC
BANDANA ORANGE SUNRISE I,01t24000003BrYNAA0
FIDELITY DEEP LAVENDER,01t24000003BsYBAA0
TANGO VELVET RED,01t24000003BsdBAAS
SUMIKO,01t24000003BsdCAAS
BILBAO,01t24000003BrbRAAS
CALLIE DARK BLUE,01t24000003BreBAAS
COLBY,01t24000003BreCAAS
SPACESTAR,01t24000003Bs3QAAS
ICEGREEN,01t24000003Bs3RAAS
EXP. KARMA BEACONSFIELD,01t24000003Bs3SAAS
SURFINIA DEEP RED,01t24000003Bs7DAAS
TOMOS,01t24000003BsVgAAK
SASSY WHITE,01t24000003BsVhAAK
RIO DEEP RED,01t24000003BsfqAAC
SABRINA,01t24000003BsfrAAC
GIGIONE,01t24000003BsfsAAC
TYRADE,01t24000003BsftAAC
SY_EXPERTO,01t24000003BsiBAAS
NK_GRACE,01t24000003BsoTAAS
OBSESSION RED,01t24000003BsosAAC
ORION WHITE/EYE,01t24000003Bst4AAC
LAMBADO,01t24000003BtGDAA0
IAF4219WG.1,01t24000003BtPUAA0
BRAVO SKY BLUE,01t24000003BrR2AAK
BRILLANTES,01t24000003BrVsAAK
DA VINCI,01t24000003BrXFAA0
ASSO,01t24000003BrcAAAS
BIBO,01t24000003BrcZAAS
CALLIE PAINTED CORAL,01t24000003BrcBAAS
DAMASK WHITE,01t24000003Bri8AAC
CORRIENTE RAGTIME,01t24000003BrrtAAC
KARMA RED BLOTCH,01t24000003Brx8AAC
IPANEMA NEON ROSE,01t24000003Bs0qAAC
DUVET RED,01t24000003Bs0rAAC
GLORIOLE,01t24000003Bs0sAAC
SURFINIA VICTORIAN YELLOW,01t24000003Bs44AAC
TRIX PAULA,01t24000003Bs65AAC
SPARKLER ROSE,01t24000003Bs73AAC
SANBRO_MR,01t24000003Bs9aAAC
DRIBBLE,01t24000003Bs9bAAC
ICE SPERANZA,01t24000003BsCtAAK
KISS BRONZE,01t24000003Bs74AAC
RIKI,01t24000003Bs75AAC
SUNDANCE YELLOW,01t24000003BsUnAAK
SY_BAMBOO,01t24000003BsV2AAK
SUNSTORM DEEP LILAC,01t24000003BsVHAA0
GSS5829,01t24000003BsV3AAK
SP704-3-8,01t24000003BsUoAAK
GLADIUS,01t24000003Bsa2AAC
MOON,01t24000003BsaWAAS
SUGAR SPRINT,01t24000003BsifAAC
RUFFIAN,01t24000003Bsa3AAC
HAPPY DAYS CHERRY RED,01t24000003BslPAAS
OBSESSION BLUE/EYE,01t24000003BsqZAAS
MP4249,01t24000003BssuAAC
MILLENNIUM EARLY,01t24000003BsuvAAC
MARIPOSA WHITE BLOTCH,01t24000003BsxGAAS
DELTA PURE ORANGE,01t24000003BrThAAK
BARBARINI RED PICOTEE,01t24000003BrZQAA0
TANGO DEEP ROSE WITH BLOTC,01t24000003BsZxAAK
SMOOTH,01t24000003BsZyAAK
EUPHORIC WHITE,01t24000003BsjsAAC
NICOLAS,01t24000003BstJAAS
MOSE,01t24000003BsyxAAC
CLASSIC  DOLCE VITA,01t24000003BrTIAA0
CITRUM,01t24000003BrjpAAC
BOBCAT,01t24000003BrjqAAC
FIDELITY SCARLETT (VULKAN),01t24000003BruiAAC
INCA II ORANGE,01t24000003BrujAAC
TC-31583,01t24000003BsCyAAK
SY_SAVIO,01t24000003BsOkAAK
KOKOMO LIGHT LAVENDER,01t24000003BsOlAAK
PINK,01t24000003Bt1XAAS
ROSE DELIGHT,01t24000003BsGvAAK
RUBENITA,01t24000003BsGwAAK
PICOBELLA LIGHT LAVENDER,01t24000003Bsw3AAC
LANAI PURPLE STAR,01t24000003Bt00AAC
AMERICANA VIOLET IMP. AMRI PUR,01t24000003BriIAAS
EUREKA BRONZE ROSE,01t24000003BriJAAS
KARMA FIRE,01t24000003BriKAAS
SARATOGA ROSE,01t24000003Bs2NAAS
TSARINA,01t24000003BsFxAAK
FLORIFIC LAVENDER,01t24000003BsU4AAK
TIEPOLO,01t24000003BsVWAA0
KARMA ROSE SURPRISE,01t24000003BsklAAC
MOONSTRUCK ORANGE,01t24000003BspHAAS
NK_KONDI,01t24000003BsxaAAC
MAGIC WHITE,01t24000003BtM6AAK
COLOSSUS ROSE SURPRISE,01t24000003BrU6AAK
ARMADA ROSE,01t24000003BraTAAS
CELESTIAL,01t24000003BroaAAC
DELTA ORANGE/BLOTCH,01t24000003BrUuAAK
ANGIE BLUE,01t24000003BrbMAAS
GAZOO CLEAR VANILLA,01t24000003Brn8AAC
DELTINI CUTY,01t24000003BrypAAC
SIDEKICK BLACK,01t24000003BsbyAAC
CALYPSO BLUE,01t24000003Bre1AAC
SHUFFLE,01t24000003Bs2iAAC
COROLLA BLUE,01t24000003BslZAAS
LJI7575,01t24000003Bt50AAC
NEWTON ES,01t24000003Bt9bAAC
KID4330,01t24000003Bt9cAAC
CALLIE WHITE I,01t24000003BsQMAA0
GREENLAND,01t24000003BsQNAA0
SY_CARLO,01t24000003BsZ4AAK
SURFINIA BLUE,01t24000003BsZTAA0
SPORT WHITE,01t24000003BsipAAC
GIGI CORAL,01t24000003BskWAAS
GERONIMO,01t24000003Bsl5AAC
KASOS,01t24000003BswSAAS
BRAVO PURPLE STAR,01t24000003BrQEAA0
NE1115164,01t24000003XAfZAAW
R00582H,01t24000003XAfFAAW
WN1116435,01t24000003XAgSAAW
COLOSSUS WHITE,01t24000003BrOEAA0
DELTA LAVENDER SURPRISE,01t24000003BrWMAA0
AUGUSTA,01t24000003BrXPAA0
BANDANA YELLOW,01t24000003BrYmAAK
CORA BURGUNDY,01t24000003Brf9AAC
AROMATICO BLUE,01t24000003BrhKAAS
ACCENT LAVENDER BLUE,01t24000003BrimAAC
AXCENT BLUE WITH EYE,01t24000003BrinAAC
HURRAH WHITE,01t24000003BrmZAAS
HURRAH FORMULA MIX,01t24000003BrqHAAS
CLASSIC CALYPSO 2,01t24000003BrsXAAS
ERCOLE,01t24000003Brx3AAC
GIGI YELLOW,01t24000003Bs2rAAC
GSS2259P,01t24000003Bs2sAAC
TROYANO,01t24000003Bs4sAAC
SANGUNA WHITE VEIN,01t24000003BsCZAA0
IFOX,01t24000003BsCaAAK
SONIC PINK,01t24000003BsFdAAK
TUSCANY LAVENDER PICOTEE,01t24000003BsFeAAK
VENEZIA DELFT BLUE/RING,01t24000003BsLRAA0
ERATO,01t24000003BsSDAA0
JACQUELINE ORANGE FUSION,01t24000003BsSNAA0
SONIC DEEP RED,01t24000003BsWKAA0
CABRILLO YELLOW,01t24000003BsXIAA0
TRADEWINDS PEARL WHITE I,01t24000003BscXAAS
SUGAR LACE II,01t24000003BsgKAAS
REALTOS,01t24000003BsgUAAS
MARIPOSA LIGHT BLUE,01t24000003Bso9AAC
ORION YELLOW,01t24000003BszgAAC
LUMOS,01t24000003Bt4HAAS
LDSP965,01t24000003Bt8TAAS
LANAI UP ROSE/EYE,01t24000003BtAZAA0
NATACHA,01t24000003BtKyAAK
NK_KANSAS,01t24000003BtLDAA0
KM8034,01t24000003BtKzAAK
NK_LUCIUS,01t24000003BtL0AAK
COR CRIMSON,01t24000004RCw9AAG
BLITZ 3000 DEEP ORANGE,01t24000004RCwJAAW
HARLEQUIN MX,01t24000004RCwOAAW
JAMBALAYA VIOLET STAR,01t24000004RCwTAAW
DELTA PREMIUM PRIMROSE/BLOTCH,01t24000004RCwYAAW
SILHOUETTE APPLEBLOSSOM,01t24000004RCwiAAG
LS16503,01t24000003yviUAAQ
LS16511,01t24000003yvijAAA
LS16518,01t24000003yvitAAA
OLPOP,01t24000003yvpQAAQ
SCOTA EG,01t24000003yw4QAAQ
BOREAL,01t24000003yxtBAAQ
PROMESSE,01t24000004RCtAAAW
EXP. INTERMEDIATE SNAPDRAGON G,01t24000004RCtFAAW
HE MAN,01t24000004RCtPAAW
SC920461,01t24000004RCtUAAW
COLOSSUS PU ROSE,01t24000004RCteAAG
DELTINI VIO BLUE,01t24000004RCtjAAG
ENDURIO R/YEL FACE,01t24000004RCttAAG
EXP. SILVERHEART WHITE,01t24000004RCu3AAG
COLOSSUS RS BL,01t24000004RCuNAAW
DELTA PREMIUM GOLD/BLOTCH,01t24000004RCuSAAW
REAL ROSE WITH EDGE,01t24000004RCuXAAW
130688,01t24000004RCuwAAG
PENNY(TM) F1 VIOLET,01t24000004RCv1AAG
DELTINI COPPERF,01t24000004RCv6AAG
COLOSSUS NEON VIO,01t24000004RCvBAAW
COLOSSUS LEMON SH,01t24000004RCvGAAW
NX34240,01t24000004RCvLAAW
EXP. SPEEDY PINK WITH BLOTCH,01t24000004RCvzAAG
DELTA PREM. YELLOW/PURPLE WING,01t24000004RCw4AAG
B12*1790,01t24000004WSKqAAO
SL6301DD.0-EZ0,01t24000005RAC0AAO
G06N80-5222.0-EZ1,01t24000005RAIvAAO
SM6664DH.0-EZ1,01t24000005RAJ5AAO
E092T4-3000GT.0-EVT3,01t24000005RAJFAA4
G12W66-3122.0-EZ1,01t24000005RAJUAA4
N68B-3122.1-EZ1,01t24000005RAKDAA4
SL6301DL.0-EZ0,01t24000005RAFyAAO
SM7042BF.0-EZ1,01t24000005R9YfAAK
SJ5082DL.0-EZ0,01t24000005RA9gAAG
CE1212244,01t24000003YFw5AAG
LONGFLOWERING PRP,01t24000003YFpsAAG
SJ1111037,01t24000003XAftAAG
WN1115709,01t24000003XAgDAAW
CALLIOPE XL DARK RED,01t24000003BrX5AAK
BUENO,01t24000003BrXKAA0
CORTEZ ELECTRIC FIRE,01t24000003BrUMAA0
CELIN,01t24000003BrUNAA0
ACCENT PREMIUM WHITE,01t24000003BrYcAAK
CHARIF,01t24000003BrZaAAK
CRISTALIA,01t24000003BrYdAAK
BARBARINI LILAC,01t24000003BrdIAAS
ALBA,01t24000003Bre6AAC
AMERICANA DEEP RED,01t24000003BrezAAC
ABRIL ESA,01t24000003BrfJAAS
CALLIE BRIGHT RED,01t24000003BrfnAAC
DECORATIVE YELLOW H8481,01t24000003BrgCAAS
APUS,01t24000003BrglAAC
CUPHORIC PINK,01t24000003BrhFAAS
CASCADE COMPACT SALMON,01t24000003Bri3AAC
ACCENT PREMIUM ORANGE STAR,01t24000003BricAAC
BADA BOOM PINK,01t24000003BrjQAAS
DELTA PREMIUM PURE YELLOW IMP.,01t24000003BrhGAAS
CASCADE LILAC,01t24000003BrYeAAK
BOMBAY BLUE,01t24000003BrkYAAS
CASCADE ACAPULCO,01t24000003BrlWAAS
AMERICANA JAZZ,01t24000003BrgmAAC
CARILLO RED,01t24000003BrgnAAC
CHATINA,01t24000003BrhHAAS
BS49569,01t24000003Brf0AAC
BS50324,01t24000003Brf1AAC
AXCENT LILAC,01t24000003BrnDAAS
CALLIOPE L RED SPLASH,01t24000003BrYfAAK
ENDURIO SKY BLUE MARTIEN,01t24000003BrofAAC
GAZOO YELLOW WITH RING,01t24000003BrgoAAC
DELTINI PURPLE/GOLDEN CENTRE,01t24000003BrsDAAS
EXCALIBUR DARK BLUE BLACKBEE,01t24000003BrtGAAS
GSS5649,01t24000003BruEAAS
DELTA VIOLET & WHITE IMP.,01t24000003BrvRAAS
FIDELITY DARK RED (SAMBA),01t24000003BrxXAAS
EL REAL,01t24000003BrxwAAC
ICE,01t24000003BrznAAC
FROST FIRE,01t24000003BrzxAAC
EXP. SPEEDY DEEP PURPLE,01t24000003Bry6AAC
EXP. FLORIFIC MIX,01t24000003Brz4AAC
GEPARD,01t24000003BrzyAAC
FIDELITY GLORIA,01t24000003BrzoAAC
IBRAX,01t24000003Bs1AAAS
IKELOS,01t24000003Bs1PAAS
ACOSTA,01t24000003Bs3pAAC
KANTAKA,01t24000003Bs49AAC
SPEEDY YEL BL,01t24000003Bs4nAAC
KISS FROSTY ORANGE,01t24000003Bs5qAAC
EXP. DELTA PREMIUM NEON VIOLET,01t24000003Bs4AAAS
VOLUMIA SCARLET,01t24000003Bs7NAAS
TEKTOO,01t24000003Bs9QAAS
SUNSTORM ROSE WITH EYE,01t24000003BsBHAA0
GIGI GOLDEN YELLOW,01t24000003BsC0AAK
SY_VIRTUOSO,01t24000003BrjRAAS
SUNGLOW SCARLET/EYE,01t24000003BsEaAAK
SY_ONDINA,01t24000003BsHFAA0
TECHNO UP LIGHT BLUE,01t24000003BsHjAAK
VENTI PARFAIT CRIMSON EYE,01t24000003BsI3AAK
SY_PRESTIGIO,01t24000003BsHkAAK
VENEZIA WHITE,01t24000003BsKYAA0
SY_GENEROSO,01t24000003BsLgAAK
GALENA,01t24000003BsMPAA0
SY_SYCURO,01t24000003BsLhAAK
A TOUCH OF COLOR MIX,01t24000003BsNDAA0
LIBERTY CLASSIC BRONZE,01t24000003BsQXAA0
RE11,01t24000003BsSwAAK
JALLON,01t24000003BsUEAA0
VITELLIO,01t24000003BsUTAA0
SUNSTORM LIGHT BLUE,01t24000003BsWAAA0
SY_SULTAN,01t24000003BsUUAA0
SILVERHEART MX,01t24000003BsWeAAK
VT62648,01t24000003BsWBAA0
TRITON,01t24000003BsWfAAK
SURFINIA HOT PINK 05,01t24000003BsXSAA0
SY_ZOAN,01t24000003BsXrAAK
SASSY C WHITE,01t24000003BsXwAAK
WINN,01t24000003BsaCAAS
SY_KUZKO,01t24000003BsaDAAS
ZAMBEZI,01t24000003Bsf2AAC
VARSITY GREEN LEAVED MIX,01t24000003BsiVAAS
GRAND FINALE MIX,01t24000003BskgAAC
SY_MULTIPASS,01t24000003BskvAAC
PATIO SALMON,01t24000003BsloAAC
MAMMOTH BLUE-TI-FUL,01t24000003BsmwAAC
PENNY RED BLOTCH,01t24000003BsnpAAC
MARIPOSA WHITE,01t24000003BsoEAAS
LANAI BLUE DENIM,01t24000003BsodAAC
OBSESSION PINK,01t24000003Bsp2AAC
MP3743,01t24000003Bsq0AAC
PINTO PREMIUM CORAL,01t24000003BsWCAA0
PICOBELLA WHITE,01t24000003Bsq1AAC
SW0014,01t24000003BrkaAAC
MONTEGO VIOLET,01t24000003BstdAAC
KISS YELLOW FLAME,01t24000003BstsAAC
LICIO,01t24000003BsvyAAC
MP3537,01t24000003BswDAAS
MARS MARBLE,01t24000003BsxzAAC
OBSESSION LAVENDER,01t24000003BszHAAS
KISS ORANGE,01t24000003BszMAAS
MAMMOTH DEEP BLUE DAZZLE,01t24000003Bt0AAAS
RAMBLIN' AMETHYST,01t24000003Bt1SAAS
ORION CARMINE,01t24000003Bt2BAAS
MANGOO,01t24000003Bt2LAAS
MENDES,01t24000003Bt3iAAC
NKFACTOR,01t24000003Bt3jAAC
KIJ7466,01t24000003Bt4vAAC
JIC4218CF,01t24000003Bt4wAAC
KJI6227,01t24000003Bt5UAAS
PICOBELLA ROSE MORN,01t24000003Bt5VAAS
LANAI SYNCHRO PEACH,01t24000003Bt6IAAS
LITTLE TREASURE DEEPROSE,01t24000003Bt6rAAC
RAMBLIN PINK,01t24000003Bt7kAAC
NK_DOLBI,01t24000003Bt7zAAC
NAGORE,01t24000003Bt8JAAS
MAGELANA MAGIC LIPSTICK,01t24000003Bt9MAAS
LAMBOLE,01t24000003Bt9gAAC
PLECTRANTHUS COLEOIDES,01t24000003BtAAAA0
NK_HELICO,01t24000003BtAKAA0
LANAI RASPBERRY,01t24000003BtAjAAK
PINTO PREMIUM DEEP ROSE,01t24000003BtCGAA0
PENNY ROSE BLOTCH,01t24000003BtDTAA0
KM5512,01t24000003BtDYAA0
CL1460743,01t24000003BtAkAAK
CL1460765,01t24000003BtFjAAK
PENNY TANGERINE,01t24000003BtHfAAK
KERRITA,01t24000003BtJMAA0
PICNIC WHITE,01t24000003BtJRAA0
LS15027,01t24000003BtKFAA0
OLNETO,01t24000003BtKeAAK
KYOTO RED GREEN (SMOOTH LEAVED,01t24000003BtLXAA0
PETRARCA,01t24000003BtLcAAK
PENNY AZURE TWILIGHT,01t24000003BtMQAA0
LANAI TWISTER PINK,01t24000003BtMkAAK
PENNY ORANGE JUMP-UP,01t24000003BtO7AAK
MICIU,01t24000003BtORAA0
AAC SYNERGY,01t24000003Y98oAAC
SB0027,01t24000003Y9QqAAK
R660K,01t24000003YAI7AAO
SCHOLAR,01t24000003BrR7AAK
DELTA PINK SHADES,01t24000003BrULAA0
DELTA PURE LIGHT BLUE,01t24000003BrUfAAK
BRAVO FORMULA MIX,01t24000003BrVxAAK
COLOSSUS BLOTCHED MIX,01t24000003BrWCAA0
BANDANA WHITE,01t24000003BrR8AAK
EXP. DUVET LIGHT BLUE,01t24000003Y7gQAAS
EXP. MAGIC PURPLE DELIGHT,01t24000003Y7gRAAS
EXP. EARLY RED,01t24000003Y7gSAAS
BONUS,01t24000003Y7iHAAS
BY1213231,01t24000003YFwFAAW
EXP. FLORIFIC LAVENDER,01t24000003Y7g6AAC
EXP. CORA CRANBERRY YELLOW ORI,01t24000003Y7g7AAC
SPIRIT,01t24000003Y7g9AAC
914035,01t24000003Y7iCAAS
G77H21-GT/CB/LL.0,01t24000003Y264AAC
G15Z99-3111.0,01t24000003Y2CbAAK
N74L-GT.0,01t24000003Y2E3AAK
CLARAGIO,01t24000003Y6TkAAK
X22276GR.0,01t24000003Y24SAAS
SM8001XP.0,01t24000003Y2AQAA0
E101P5-3011A.0,01t24000003Y2BTAA0
N70J-A.0,01t24000003Y2BiAAK
SAMSON,01t24000003Br9xAAC
DELTA BLOTCH MIX,01t24000003BrRRAA0
RC5917-3010.0,01t24000003Y6BIAA0
SHORT STUFF SCARLET,01t24000003Y6D9AAK
DESERT EVE TERRACOTTA,01t24000003Y6GSAA0
SENTIVIA EARLY BLUE,01t24000003Y6H6AAK
ALPINO ROSE,01t24000003Y6IdAAK
NOAM,01t24000003Y6UTAA0
CISKO,01t24000003BrY8AAK
DELTA PURE COLOURS MIX,01t24000003BrPSAA0
ANTIGUA PRIMROSE,01t24000003BrZBAA0
CORA PINK,01t24000003BrZfAAK
CANTATA ESA,01t24000003BrcPAAS
CALLIE CORAL PINK,01t24000003BrctAAC
DELTA PREMIUM TRUE BLUE IMP.,01t24000003Brd3AAC
ACCENT RED STAR,01t24000003BrdNAAS
CERVANTES,01t24000003BrcQAAS
CORTES,01t24000003BrefAAC
BROADWAY LIGHTS,01t24000003BrcRAAS
ANDALUS,01t24000003BrgHAAS
CYRUS,01t24000003BrPTAA0
AUDREY DP PRP COM,01t24000003BrhoAAC
BAGOO,01t24000003BrjLAAS
CRISPITA,01t24000003BrcSAAS
BANDANA PEACH,01t24000003BrkEAAS
BADA BING PINK,01t24000003BrksAAC
BAMANO,01t24000003BrkFAAS
BENIEL,01t24000003BrmPAAS
DES.COLLECTION MIDNIGHT SUN,01t24000003BrmoAAC
CASCADE COMPACT PINK,01t24000003BrjMAAS
CATARSO,01t24000003BrmpAAC
CADMUS ES,01t24000003BrnNAAS
CALLIE PEACH,01t24000003BrnOAAS
ANGUS,01t24000003BrkGAAS
AXCENT DEEP PURPLE,01t24000003BrrKAAS
GOLDEN GLORY,01t24000003BrrLAAS
ENDURIO PURE VIOLET,01t24000003BrtfAAC
FIDELITY SALMON (CHARMANT),01t24000003BrwoAAC
ORION SCARLET IMPROVED,01t24000003BrwpAAC
KARMA ROSE FIRE,01t24000003Bry1AAC
EXCALIBUR LIGHT BLUE WHITEBEE,01t24000003Bs0HAAS
EUREKA ROSE,01t24000003Bs0bAAC
LEONARDO COMPACT,01t24000003Bs31AAC
RINGO 2000 FORMULA MIX,01t24000003Bs4iAAC
PICOBELLA CASCADE SALMON,01t24000003Bs5MAAS
TANGO LAVENDER,01t24000003Bs5NAAS
FONZIX,01t24000003Bs5WAAS
BADA BOOM WHITE IMP.,01t24000003Bs5lAAC
ENCISO,01t24000003Bs6PAAS
RED JASPER,01t24000003Bs7XAAS
INGENIO,01t24000003Bs9pAAC
EL RUEDO,01t24000003BsBRAA0
EXP. SPEEDY ROSE MEDLEY,01t24000003BsCAAA0
TACTIC,01t24000003Bs7YAAS
RINGO 2000 SALMON,01t24000003BsCoAAK
SUNSTORM RED IMP.,01t24000003BsDmAAK
SP-6,01t24000003BsCBAA0
VOLUMIA ROSE BICOLOUR,01t24000003BsFTAA0
SALSA MIX,01t24000003BsHeAAK
EXP. SPEEDY PURE WHITE,01t24000003BsDnAAK
TRADEWINDS PURPLE BICOLOR,01t24000003BsINAA0
SARATOGA MIX,01t24000003BsK9AAK
OBSESSION APRICOT IMP.,01t24000003BsIOAA0
KISS FROSTY WHITE,01t24000003BsMKAA0
SILVER FROST,01t24000003BsFUAA0
GUAINOS,01t24000003BsQrAAK
PINTO PREMIUM ORANGE BICOLOR,01t24000003BsRAAA0
TUMBLER SCARLET,01t24000003BsQsAAK
KARTA ES,01t24000003BsTLAA0
TORRY,01t24000003BsTkAAK
HARUKI,01t24000003BsUsAAK
TECHNO BLUE,01t24000003BsUtAAK
SANGUNA VANILLA,01t24000003BsUuAAK
HISPANIA ES,01t24000003BsUvAAK
SY_IRIDIUM,01t24000003BsYaAAK
PICOBELLA CASCADE LAVENDER,01t24000003BsZOAA0
TECHNO VIOLET I,01t24000003BsMMAA0
MARIPOSA BLUE BLOTCH IMP.,01t24000003BsbeAAC
VALKIRIAS,01t24000003BsFVAA0
SANGUNA HOT ROSE,01t24000003BsdLAAS
SY213-139,01t24000003BsfbAAC
RAMBO,01t24000003BsfvAAC
YOLITA,01t24000003BsgPAAS
RAMBLIN VIOLET,01t24000003BsdMAAS
N37S-5222.0,01t24000003Y25uAAC
X30576XP.1,01t24000003Y26nAAC
N36A-3220.0,01t24000003Y27HAAS
7893-3111.0,01t24000003Y27vAAC
X72899GR.0,01t24000003Y27wAAC
N78N-GT.1,01t24000003Y27xAAC
SL7670WP,01t24000003Y26oAAC
CLASSIC HELENA SALMON,01t24000003BrUBAA0
CHEMSI,01t24000003Brh5AAC
CHAMPIE,01t24000003BrmAAAS
RINGO 2000 DEEP RED,01t24000003Bs3LAAS
MARVELOUS MARBLE,01t24000003Bs7IAAS
ULTRA ROSE STAR,01t24000003BsEVAA0
SX 387,01t24000003BsEfAAK
PICOBELLA CASCADE RED,01t24000003BsUxAAK
SWIZZLE SCARLET/YELLOW,01t24000003Bsb5AAC
RUBENA,01t24000003Bsj4AAC
TITAN PINK,01t24000003BskqAAC
HEREDIA,01t24000003BslAAAS
MATROS ES,01t24000003BsmIAAS
NK_TIMIC,01t24000003BsmNAAS
MORGITA,01t24000003Bsn1AAC
MAMMOTH ROCKY ROSE,01t24000003BsnBAAS
ORION LILAC,01t24000003BsnQAAS
PICOBELLA SALMON,01t24000003BsonAAC
LIBERTY CLASSIC ROSE PINK,01t24000003BsrXAAS
MARIPOSA BLACK,01t24000003BssVAAS
LASSIE,01t24000003BstTAAS
PORTOCARRERO,01t24000003BsubAAC
PLUSH FORMULA MIX,01t24000003BsveAAC
MERCURIAN,01t24000003BswNAAS
NK_LEMORO,01t24000003BsynAAC
MAXIMUS,01t24000003BsyoAAC
LANAI WHITE,01t24000003Bt1cAAC
MARESSA ES,01t24000003Bt3YAAS
LUDOMEL,01t24000003Bt3nAAC
MAMMOTH BIG RED,01t24000003Bt47AAC
PENNY DEEP MARINA,01t24000003Bt5yAAC
PINTO PREMIUM VIOLET,01t24000003Bt71AAC
MT97-37,01t24000003BtAoAAK
EXP. DUVET BLUE,01t24000003Y7g1AAC
MURAL,01t24000003BtBSAA0
MILEDA,01t24000003BtCaAAK
KIJ7191,01t24000003BtCpAAK
CL1460819,01t24000003BtFZAA0
LIUBOV,01t24000003BtIxAAK
PARADISE GRENADA,01t24000003BtJqAAK
KISS FROSTY MIX,01t24000003BtKtAAK
NAYARA,01t24000003BtKuAAK
KILATES,01t24000003BtMfAAK
PLATEIA,01t24000003BtP0AAK
AUREA,01t24000003Z6wHAAS
GRACE WARD,01t24000003Z6wIAAS
SY_ONESTI,01t24000003BsAiAAK
SY_DAMASCO,01t24000003BsBgAAK
RINGO 2000 DEEP ROSE,01t24000003BsBqAAK
SASSY C YELLOW,01t24000003BsAjAAK
SL 173,01t24000003BsBrAAK
LE PINK,01t24000003BsEGAA0
SCENTROPIA DARK BLUE,01t24000003BsFEAA0
TOPSPIN SC,01t24000003BsHyAAK
ZARINA,01t24000003BsJzAAK
XTREME PUNCH,01t24000003BsKOAA0
ORANGE TWIST MIX,01t24000003BsMyAAK
RINGO 2000 DEEP SCARLET,01t24000003BsNSAA0
SUMMER ROMANCE MIX,01t24000003BsNXAA0
SY_PERFORMER,01t24000003BsMzAAK
SONIC SWEET PURPLE,01t24000003BsUeAAK
SASSY L ROSE,01t24000003BsBhAAK
TANGO PINK,01t24000003BseEAAS
VT62665,01t24000003Bsh8AAC
TZIL,01t24000003BshXAAS
OBSESSION SCARLET,01t24000003BspqAAC
MANITU,01t24000003BstnAAC
KATALINA,01t24000003BsvFAAS
LANAI EARLY SCARLET,01t24000003Bt6hAAC
KAVALO,01t24000003BtCBAA0
HDI4942CF,01t24000003BtCkAAK
KISS WHITE,01t24000003BtDJAA0
AR1318870,01t24000003BtEbAAK
CL1460745,01t24000003BtF0AAK
CL1461221,01t24000003BtFFAA0
KONZA,01t24000003BtFyAAK
PRELADO,01t24000003BtFGAA0
T813485,01t24000003BtH6AAK
T813165,01t24000003BtHGAA0
PRIMERA VIOLET SHADES,01t24000003BtHpAAK
PRIMERA CARMINE,01t24000003BtI4AAK
NKARMA,01t24000003BtIEAA0
LANAI PURPLE FLAG,01t24000003BtHHAA0
NPT121,01t24000003BtMVAA0
MYC17436,01t24000003BtHIAA0
MONZON,01t24000003BtHJAA0
KRUNCHY PETITE,01t24000003BtHKAA0
HID3894ZL.1,01t24000003BtPtAAK
MAMMOTH WHITE HOT,01t24000003Bt3JAAS
KINGITA,01t24000003BtJ2AAK
GAB2010CF,01t24000003BtPAAA0
DARLA ROSE,01t24000003BrU1AAK
IPANEMA BLUE,01t24000003BrtVAAS
EXCALIBUR LILAC ROSE WHITEBEE,01t24000003BrxSAAS
TERRA COTTA,01t24000003BsHUAA0
TORNADO RED,01t24000003BsN0AAK
GARNER,01t24000003BsKyAAK
DELTA SPEEDY FROST,01t24000003BsScAAK
SYMBOLE,01t24000003BsUdAAK
EXP.CALIENTE SALMON,01t24000003Bsa7AAC
EXP. FLORIFIC BICOLOR VIOLET,01t24000003Y7gLAAS
EXP. JAGUAR RED DARK CENTER,01t24000003Y7gfAAC
EXP. JAGUAR YELLOW DARK CENTER,01t24000003Y7gkAAC
BARRACUDA,01t24000003BrT8AAK
CORA MIX,01t24000003BrT9AAK
BANDANA RED,01t24000003BrfdAAC
DELTA PURPLE MEDLEY,01t24000003BrgRAAS
BENECID,01t24000003BrfeAAC
BADA BING SCARLET IMP.,01t24000003BrffAAC
BISHOPS FORM,01t24000003BrfgAAC
CALLIOPE C ROSE SPLASH,01t24000003BrTAAA0
DAMASK RED,01t24000003BrgSAAS
ARMADA PINK,01t24000003BrmtAAC
DELTA PERSIAN MEDLEY,01t24000003BrgTAAS
CENZANO,01t24000003BrozAAC
DELTINI BLUE PURPLE WING,01t24000003Brs8AAC
KARMA PURPLE,01t24000003Brw0AAC
FLORIFIC WHITE,01t24000003Brs9AAC
DIVA,01t24000003BrzTAAS
DIABUNDA RED,01t24000003Bs2SAAS
EXP. BLUE BIRD,01t24000003Bs7rAAC
DIABUNDA ROSE,01t24000003Bs2TAAS
URSULA ORANGE,01t24000003BsaHAAS
KARMA MIDNIGHT SUN,01t24000003BscIAAS
TECHNO UP COMP. BLUE/EYE,01t24000003BsccAAC
X19596WU.0,01t24000003Y24mAAC
SY_LASCALA,01t24000003Y27CAAS
5552GT,01t24000003Y28yAAC
X48439WP.0,01t24000003Y28zAAC
N71U-3122.0,01t24000003Y290AAC
N71U-3122-EZ0,01t24000003Y2BdAAK
N21J-3220.0,01t24000003Y24nAAC
N42Z-3111A.0,01t24000003Y24oAAC
N08N-3000GT.0,01t24000003Y2EhAAK
